,STATE CODE,COUNTY CODE,COUNTY NAME,SDLEA,NAME,LEAID,CDSCODE
992,06,107,Tulare,06570,Burton Elementary School District,0606570,54718370000000
993,06,107,Tulare,08850,Clay Joint Elementary School District,0608850,10621090000000
994,06,107,Tulare,09510,Columbine Elementary School District,0609510,54718520000000
995,06,107,Tulare,09690,Corcoran Joint Unified School District,0609690,16638910000000
996,06,107,Tulare,10350,Cutler-Orosi Joint Unified School District,0610350,54718600000000
997,06,107,Tulare,10860,Delano Joint Union High School District,0610860,15634120000000
998,06,107,Tulare,11550,Ducor Union Elementary School District,0611550,54718940000000
999,06,107,Tulare,11760,Earlimart Elementary School District,0611760,54719020000000
1000,06,107,Tulare,16500,Hanford Joint Union High School District,0616500,16639250000000
1001,06,107,Tulare,17520,Hope Elementary School District,0617520,54719440000000
1002,06,107,Tulare,17640,Hot Springs Elementary School District,0617640,54719510000000
1003,06,107,Tulare,19700,Kings Canyon Joint Unified School District,0619700,10622650000000
1004,06,107,Tulare,19740,Kings River Union Elementary School District,0619740,54719690000000
1005,06,107,Tulare,19800,Kingsburg Elementary Charter School District,0619800,10622400000000
1006,06,107,Tulare,19830,Kingsburg Joint Union High School District,0619830,10622570000000
1007,06,107,Tulare,19890,Kit Carson Union Elementary School District,0619890,16639580000000
1008,06,107,Tulare,21570,Liberty Elementary School District,0621570,54719850000000
1009,06,107,Tulare,21870,Lindsay Unified School District,0621870,54719930000000
1010,06,107,Tulare,21900,Linns Valley-Poso Flat Union School District,0621900,15635860000000
1011,06,107,Tulare,25350,Monson-Sultana Joint Union Elementary School District,0625350,54720090000000
1012,06,107,Tulare,27900,Oak Valley Union Elementary School District,0627900,54720170000000
1013,06,107,Tulare,29160,Outside Creek Elementary School District,0629160,54720250000000
1014,06,107,Tulare,29670,Palo Verde Union Elementary School District,0629670,54720330000000
1015,06,107,Tulare,30630,Pixley Union Elementary School District,0630630,54720410000000
1016,06,107,Tulare,31050,Pleasant View Elementary School District,0631050,54720580000000
1017,06,107,Tulare,32430,Richgrove Elementary School District,0632430,54720820000000
1018,06,107,Tulare,33270,Rockford Elementary School District,0633270,54720900000000
1019,06,107,Tulare,35940,Saucelito Elementary School District,0635940,54721080000000
1020,06,107,Tulare,36360,Sequoia Union Elementary School District,0636360,54721160000000
1021,06,107,Tulare,37770,Springville Union Elementary School District,0637770,54721320000000
1022,06,107,Tulare,38040,Stone Corral Elementary School District,0638040,54721400000000
1023,06,107,Tulare,38130,Strathmore Union Elementary School District,0638130,54721570000000
1024,06,107,Tulare,38340,Sundale Union Elementary School District,0638340,54721730000000
1025,06,107,Tulare,38430,Sunnyside Union Elementary School District,0638430,54721810000000
1026,06,107,Tulare,39060,Terra Bella Union Elementary School District,0639060,54721990000000
1027,06,107,Tulare,39210,Three Rivers Union Elementary School District,0639210,54722070000000
1028,06,107,Tulare,39300,Tipton Elementary School District,0639300,54722150000000
1029,06,107,Tulare,39600,Traver Joint Elementary School District,0639600,54722230000000
1030,06,107,Tulare,39870,Tulare City Elementary School District,0639870,54722310000000
1031,06,107,Tulare,39930,Tulare Joint Union High School District,0639930,54722490000000
1032,06,107,Tulare,41160,Visalia Unified School District,0641160,54722560000000
1033,06,107,Tulare,41820,Waukena Joint Union Elementary School District,0641820,54722640000000
1034,06,107,Tulare,43170,Woodville Elementary School District,0643170,54722980000000
1035,06,109,Tuolumne,04500,Belleview Elementary School District,0604500,55723060000000
1036,06,109,Tuolumne,09480,Columbia Union Elementary School District,0609480,55723480000000
1037,06,109,Tuolumne,10320,Curtis Creek Elementary School District,0610320,55723550000000
1038,06,109,Tuolumne,18690,Jamestown Elementary School District,0618690,55723630000000
1039,06,109,Tuolumne,37230,Sonora Elementary School District,0637230,55723710000000
1040,06,109,Tuolumne,37260,Sonora Union High School District,0637260,55723890000000
1041,06,109,Tuolumne,37320,Soulsbyville Elementary School District,0637320,55723970000000
1042,06,109,Tuolumne,38250,Summerville Elementary School District,0638250,55724050000000
1043,06,109,Tuolumne,38280,Summerville Union High School District,0638280,55724130000000
1044,06,109,Tuolumne,40200,Twain Harte School District,0640200,55724210000000
1045,06,109,Tuolumne,91137,Big Oak Flat-Groveland Unified School District,0691137,55751840000000
1046,06,111,Ventura,00009,Cuyama Joint Unified School District,0600009,42750100000000
1047,06,111,Ventura,00026,El Tejon Unified School District,0600026,15751680000000
1048,06,111,Ventura,01421,Santa Paula Unified School District,0601421,56768280000000
1050,06,111,Ventura,06030,Briggs Elementary School District,0606030,56724470000000
1051,06,111,Ventura,09640,Conejo Valley Unified School District,0609640,56737590000000
1052,06,111,Ventura,13800,Fillmore Unified School District,0613800,56724540000000
1053,06,111,Ventura,17850,Hueneme Elementary School District,0617850,56724620000000
1054,06,111,Ventura,21000,Las Virgenes Unified School District,0621000,19646830000000
1055,06,111,Ventura,24720,Mesa Union Elementary School District,0624720,56724700000000
1056,06,111,Ventura,25690,Moorpark Unified School District,0625690,56739400000000
1057,06,111,Ventura,26460,Mupu Elementary School District,0626460,56725040000000
1058,06,111,Ventura,27850,Oak Park Unified School District,0627850,56738740000000
1059,06,111,Ventura,28170,Ocean View Elementary School District,0628170,56725120000000
1060,06,111,Ventura,28270,Ojai Unified School District,0628270,56725200000000
1061,06,111,Ventura,29220,Oxnard Elementary School District,0629220,56725380000000
1062,06,111,Ventura,29270,Oxnard Union High School District,0629270,56725460000000
1063,06,111,Ventura,30990,Pleasant Valley Elementary School District,0630990,56725530000000
1064,06,111,Ventura,32760,Rio Elementary School District,0632760,56725610000000
1065,06,111,Ventura,35490,Santa Clara Elementary School District,0635490,56725790000000
1066,06,111,Ventura,36840,Simi Valley Unified School District,0636840,56726030000000
1067,06,111,Ventura,37140,Somis Union Elementary School District,0637140,56726110000000
1068,06,111,Ventura,40980,Ventura Unified School District,0640980,56726520000000
1069,06,113,Yolo,10620,Davis Joint Unified School District,0610620,57726780000000
1070,06,113,Yolo,12930,Esparto Unified School District,0612930,57726860000000
1071,06,113,Yolo,30360,Pierce Joint Unified School District,0630360,06616140000000
1072,06,113,Yolo,33110,River Delta Joint Unified School District,0633110,34674130000000
1073,06,113,Yolo,41580,Washington Unified School District,0641580,57726940000000
1074,06,113,Yolo,42930,Winters Joint Unified School District,0642930,57727020000000
1075,06,113,Yolo,43080,Woodland Joint Unified School District,0643080,57727100000000
1076,06,115,Yuba,07260,Camptonville Elementary School District,0607260,58727280000000
1077,06,115,Yuba,24090,Marysville Joint Unified School District,0624090,58727360000000
1078,06,115,Yuba,31180,Plumas Lake Elementary School District,0631180,58727440000000
1079,06,115,Yuba,42330,Wheatland Elementary School District,0642330,58727510000000
1080,06,115,Yuba,42350,Wheatland Union High School District,0642350,58727690000000
